Date,exposed,n_worm_exp,Worm,Pop,Family,Name,RNAseq,FishID,Sex,worm_present,n_worms_found,avg_worm_mass,total_worm_mass,HK_count,weight,length,Freq Gran,Freq Lymph,Gran1,Gran2,Gran3,Gran4,Lobed_Gran,Lymph1,Lymph2,Lymph3,Lymph4,ISlymph,ISprecur,ISmyeloid,ISeos,Gran_bead1,Gran_ bead2,Gran_bead3,Lymph_bead1,Lymph_bead2,Lymph_bead3,A_Freq Gran,A_Freq Lymph,ROS1,ROS2,ROS3,ROS4,PMAhi,PMAlow,MFI_DHR,avg_spots_per_area,average_spot_size,avg_freq_pigmented,avg_CV,lymph,precursor,myeloid,eosinophil,BG_ROS_L,BG_ROS_G,PMA_ROS_L,PMA_ROS_G,BG_Lhi_MFI,BG_Llow_MFI,BG_Ladj_MFI,BG_Ghi_MFI,BG_Glo_MFI,BG_Gadj_MFI,P_Lhi_MFI,P_Llo_MFI,P_Ladj_MFI,P_Ghi_MFI,P_Glo_MFI,P_Gadj_MFI,NOTES
12/27/2013,F,0,Gos,RR,RR22,C2,No,RR22C2,M,F,0,NA,NA,46.36,2.236,50.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.47,91.9,1.21,4.52,0.73,88.9,1.27,97.9,,,,,,79.7,6.41,5.79,0.14,0.24,47.3,0.11,42.3,1010000,27938,982062,217722,108214,109508,837000,33605,803395,2080000,182803,1897197,
12/27/2013,T,5,Gos,RR,RR22,E1,No,RR22E1,M,F,0,NA,NA,1.4,1.46,50.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.68,82.2,NA,NA,NA,NA,19.4,74.8,,,,,,55.8,5.24,7.58,0.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
12/27/2013,T,5,Gos,RR,RR22,E2,No,RR22E2,F,F,0,NA,NA,2.516,1.62,51.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.1,70.7,6.62,22.1,1.11,59.8,23.9,72.1,,,,,,45.5,6.15,20.5,0.78,0.82,28.7,12.2,84.4,1070000,41425,1028575,260225,71656,188569,2110000,36922,2073078,2270000,62752,2207248,
12/27/2013,T,5,Gos,RR,RR22,E3,No,RR22E3,M,F,0,NA,NA,1.444,1.46,51.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.6,81.7,5.7,9.51,7.29,68.1,16,79.7,,,,,,59.2,5.44,11.3,0.55,6.66,40.5,9.88,81.9,1130000,24561,1105439,283007,69926,213081,1200000,32681,1167319,943000,54573,888427,
12/27/2013,T,5,Gos,RR,RR22,E4,No,RR22E4,M,F,0,NA,NA,1.7,1.578,50.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.2,70.5,7.03,18.1,3.23,63,21.6,75.1,,,,,,49.9,6.41,19.3,0.77,3.05,27.2,6.68,84,953000,31124,921876,252163,69926,182237,2210000,42597,2167403,1730000,72159,1657841,
12/27/2013,T,5,Gos,RR,RR22,E5,No,RR22E5,M,F,0,NA,NA,1.1232,1.719,53.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.7,71.7,6.38,16.1,7.87,59.2,18.8,75.9,,,,,,41.3,6.74,16.1,1.25,6.72,38.5,12.1,70.6,943000,37051,905949,351528,72411,279117,2950000,39177,2910823,3620000,47962,3572038,
7/24/2014,T,5,Echo,RR,RR30,E4,No,RR30E4,M,F,0,NA,NA,1.608,1.76,52.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,2.08,1.14,6.83,1,0.56,27.4,69.6,4.57,23.4,0.26,59,28.5,64.4,,,,,,51,5.98,20.9,0.45,0.18,16.8,19,72.7,1390000,19484,1370516,252735,46846,205889,977000,19405,957595,1170000,75037,1094963,
1/30/2014,F,0,Gos,RR,RR38,C1,No,RR38C1,M,F,0,NA,NA,0.585,1.49,48.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.98,0.35,0.22,2.26,0.25,0.031,18,75.6,7.19,18.3,0.74,67.3,21.5,74.8,,,,,,49.4,9.28,15.7,0.56,0.52,29.8,12.7,88,477000,28528,448472,238443,56315,182128,943000,37440,905560,849000,79295,769705,
1/30/2014,F,0,Gos,RR,RR38,C2,No,RR38C2,M,F,0,NA,NA,1.036,1.413,47.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.6,0.42,0.31,1.94,0.11,0.015,10.2,82.1,3.39,11.4,4.96,73.3,9.07,85.8,,,,,,65,3.54,5.89,0.69,2.6,29.4,4.84,79.4,594000,16695,577305,361502,53071,308431,1260000,32228,1227772,1000000,54005,945995,
1/30/2014,T,5,Gos,RR,RR38,E1,No,RR38E1,F,F,0,NA,NA,1.9832,1.44,50.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.62,0.22,0,2.27,0.19,0.075,13.7,81.5,3.07,9.42,0.61,81.9,18.6,78.8,,,,,,69,2.92,10.3,0.27,0.85,16.6,7.52,87.1,671000,15096,655904,241801,52152,189649,1300000,20002,1279998,1150000,58316,1091684,
1/30/2014,T,5,Gos,RR,RR38,E2,No,RR38E2,F,F,0,NA,NA,0.858,1.461,51.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.05,0.16,0.029,1.81,0.032,0.0081,33.4,62.5,6.86,24,0.89,58.3,27.3,69.4,,,,,,45.1,7.04,28.2,0.53,0.77,22.9,11.6,94,1050000,19658,1030342,275200,64305,210895,2030000,38769,1991231,2140000,82689,2057311,
1/30/2014,T,5,Gos,RR,RR38,E3,No,RR38E3,M,F,0,NA,NA,0.78,1.16,44.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.4,0.68,0.057,2.05,0.11,0.057,24.9,68.3,5.81,11.2,3.11,69.5,14.5,77.2,,,,,,46.2,6.63,18.4,0.44,1.74,32.4,5.58,81.3,797000,16929,780071,264815,65666,199149,2920000,21295,2898705,2600000,88983,2511017,
1/30/2014,T,5,Gos,RR,RR38,E4,No,RR38E4,M,F,0,NA,NA,0.68,1.472,50.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.36,0.099,0.15,2.44,0.1,0.025,20.2,67.6,5.6,13.4,1.45,64.6,16.7,74.2,,,,,,40.7,6.45,12.3,0.8,1.71,22.7,10.5,72.6,681000,17166,663834,251283,56119,195164,1440000,28828,1411172,1210000,53071,1156929,
1/30/2014,T,5,Gos,RR,RR38,E5,No,RR38E5,M,F,0,NA,NA,1.05,1.43,48.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.04,0.78,0.39,2.6,0.11,0.17,19.7,71.2,5.68,6.35,1.38,74,11.2,75.2,,,,,,48.4,4.25,14.8,0.6,1.45,39.8,6.76,78.6,715000,22203,692797,283007,64305,218702,2420000,25608,2394392,1730000,59136,1670864,
2/27/2014,T,5,Gos,RR,RR44,E2,No,RR44E2,F,F,0,NA,NA,2.816,1.27,48.24,45.5023,52.7905,36.5079,35.2092,16.6426,11.6402,63.492,47.6368,35.4063,7.9602,8.9967,46.5665,4.1202,33.6695,1.0086,7.1,1.52,1.27,5.94,0.89,0.36,19.5,73.4,5.74,17.5,1.02,61.5,19.1,74.8,,,,,,50.9,7.55,17.7,0.64,1.85,18.4,8.15,82.6,411000,27265,383735,358983,94099,264884,1510000,27551,1482449,1490000,93118,1396882,
7/9/2014,T,5,Echo,RR,RR52,E3,No,RR52E3,F,F,0,NA,NA,1.479,2.1,56.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.4,1.91,0.17,5.36,0.63,0.23,9.96,88.6,1.12,7.7,0.33,83.6,18.2,78.6,,,,,,71.4,2.23,7.05,0.2,0.21,12.6,7,78.4,1010000,19248,990752,238765,51432,187333,2010000,21919,1988081,3000000,80728,2919272,
7/9/2014,T,5,Echo,RR,RR52,E5,No,RR52E5,F,F,0,NA,NA,2.891,1.46,50.67,49.6858,43.2818,36.4786,31.6148,19.4066,12.5,63.5214,52.0938,29.1457,7.9844,10.7761,35.6211,9.9807,34.1228,2.755,10.2,1.09,0.36,5.7,0.63,0.13,26.9,70.2,6.56,22.4,0.64,62.1,21.4,75.4,,,,,,54.4,4.86,20.1,0.33,0.5,23.4,13.1,59.4,801000,25063,775937,273010,63269,209741,2110000,25165,2084835,2240000,84074,2155926,
7/31/2014,F,0,Echo,RR,RR58,C1,No,RR58C1,M,F,0,NA,NA,1.537,2.27,54.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.71,1.12,0.51,6.23,0.78,0.2,22.7,72.8,4.55,18.5,0.27,63.8,21.9,72.5,,,,,,50.5,4.48,15.8,0.71,0.25,15,11.6,72.7,782000,24361,757639,315993,71758,244235,1890000,20877,1869123,2090000,56698,2033302,
7/31/2014,F,0,Echo,RR,RR58,C2,No,RR58C2,M,F,0,NA,NA,1.65,1.69,49.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.3,1.41,0.94,6.29,0.76,0.31,24.9,66.9,4.37,28.7,0.3,50,16,77.2,,,,,,27.9,7.55,13.6,0.9,0.15,10.7,10.3,41.8,630000,44799,585201,344126,62758,281368,1320000,28311,1291689,950000,36715,913285,
7/31/2014,T,5,Echo,RR,RR58,E1,No,RR58E1,F,F,0,NA,NA,2.07,1.91,53.45,59.3128,37.5904,37.4238,33.6128,17.1113,11.8521,62.5762,50.5713,34.5159,6.9152,7.9976,34.6971,4.5208,45.3888,1.3562,9.3,0.91,0.58,5.87,0.66,0.35,35.9,61.5,4.45,26.3,0.24,54.6,32.7,59.9,,,,,,44.3,4.97,29.2,0.42,0.18,10.6,12.9,88,824000,20708,803292,305891,66971,238920,824000,16971,807029,807000,74733,732267,
7/31/2014,T,5,Echo,RR,RR58,E2,No,RR58E2,M,F,0,NA,NA,1.876,2.28,56.98,43.8989,53.0003,32.0471,35.5788,21.7789,10.5952,67.9529,47.9957,33.0444,8.5049,10.455,42.9228,5.2541,38.1855,1.493,9.61,1.35,1.41,5.95,0.69,0.39,25.9,71.4,5.07,18.8,0.22,62.5,23,67.8,,,,,,53.1,6.31,20.3,0.52,0.12,18.2,11.9,78.8,798000,23108,774892,341342,64306,277036,1670000,15085,1654915,1470000,83733,1386267,
7/31/2014,T,5,Echo,RR,RR58,E3,No,RR58E3,F,F,0,NA,NA,3.127,2.76,60.69,42.7899,54.1378,38.6219,33.758,16.7342,10.8859,61.3781,36.5675,42.4714,4.6682,16.2929,48.6125,3.0723,31.7889,1.7839,9.34,1.33,1.31,5.75,0.73,0.71,25.5,68.3,4.29,20.8,0.27,59.6,21.2,72.2,,,,,,40.3,4.01,16.1,1.13,0.24,11.1,6.48,65.7,869000,28658,840342,310901,60260,250641,950000,24559,925441,724000,61496,662504,
7/31/2014,T,5,Echo,RR,RR58,E4,No,RR58E4,M,F,0,NA,NA,2.585,2.18,53.98,55.0931,42.0372,24.8111,38.5288,20.7952,15.8648,75.1888,48.9838,36.3731,7.5039,7.1391,33.6473,4.3154,42.9792,2.1906,9.01,1.26,1.09,6.31,0.76,0.44,28.1,69.8,5.46,22.7,0.33,58.9,34.3,62,,,,,,52,6.27,22.1,0.35,0.26,14.7,18.1,84.5,721000,36270,684730,308385,73528,234857,2350000,28774,2321226,3640000,80728,3559272,
7/31/2014,T,5,Echo,RR,RR58,E5,No,RR58E5,M,F,0,NA,NA,4.9,2.12,55.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.8,1.44,0.76,6.71,0.72,0.35,29.3,65.8,4.83,27,0.36,54,29.5,65.8,,,,,,40.8,7.24,20.6,0.82,0.23,12.8,13,76.5,659000,29604,629396,338581,81057,257524,1030000,26315,1003685,772000,61247,710753,
1/2/2014,F,0,Gos,RR,RR67,C1,No,RR67C1,M,F,0,NA,NA,4.36,1.853,51.74,53.3592,44.6167,35.0282,28.41,23.6481,12.9136,64.9717,65.3475,17.9537,9.3629,7.3359,33.5489,4.4123,50.4755,0.7607,NA,NA,NA,NA,NA,NA,12.8,82.7,5.39,6.19,5.94,75.4,13.8,83.7,,,,,,67.3,4.92,12,0.45,5.59,46.4,5.95,89.1,1150000,32454,1117546,410000,133927,276073,2180000,50894,2129106,2450000,67762,2382238,
1/2/2014,F,0,Gos,RR,RR67,C2,No,RR67C2,M,F,0,NA,NA,1.92,1.099,46.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.5,77,6.92,9.36,6.41,70.1,17,80.1,,,,,,61.6,4.8,15.8,0.56,7,40.2,7.47,89.7,1050000,35163,1014837,419000,125761,293239,4710000,50717,4659283,3030000,80410,2949590,
1/2/2014,T,5,Gos,RR,RR67,E1,No,RR67E1,F,F,0,NA,NA,3.332,1.749,56.02,72.9642,24.0499,40.997,35.3423,15.1042,8.5565,59.003,75.8465,15.5756,4.7404,3.8375,14.7923,6.2063,65.189,1.6332,NA,NA,NA,NA,NA,NA,20.3,76.5,5.58,13,2.59,70.9,19.4,78.4,,,,,,64.5,3.81,19.3,0.33,3.03,31.7,7.89,93.1,1010000,20567,989433,391782,90868,300914,2590000,36665,2553335,2740000,74985,2665015,
1/2/2014,T,5,Gos,RR,RR67,E2,No,RR67E2,M,F,0,NA,NA,2.774,1.687,48.71,80.2761,15.5819,35.5856,38.7387,17.4447,8.231,64.4144,62.8692,20.4641,10.7595,5.9072,5.4568,7.6334,72.4096,1.7167,NA,NA,NA,NA,NA,NA,38,57.4,15.2,21.8,7.94,46.6,36.7,59.6,,,,,,45.5,7.32,28.6,0.38,8.33,39.5,12,86.5,1150000,27265,1122735,373062,107460,265602,3020000,37310,2982690,1700000,73687,1626313,
1/2/2014,T,5,Gos,RR,RR67,E3,No,RR67E3,M,F,0,NA,NA,3.248,1.547,46.7,64.7168,30.1,32.6087,42.7918,17.0481,7.5515,67.3914,62.6076,23.2472,9.4711,4.674,18.3124,4.9526,61.9994,1.7732,NA,NA,NA,NA,NA,NA,20.9,74.6,8.31,16,6.7,60.5,25.6,71.5,,,,,,57.5,7.79,19.1,0.34,7.02,36.9,14.7,87.7,1170000,32681,1137319,339447,93118,246329,3100000,40005,3059995,2720000,85928,2634072,
1/2/2014,T,5,Gos,RR,RR67,E4,No,RR67E4,M,F,0,NA,NA,2.806,1.358,47.94,56.531,40.257,37.3737,38.8889,16.6667,7.0707,62.6263,71.2766,16.844,6.7376,5.1418,28.0457,5.0761,51.5863,0.6345,NA,NA,NA,NA,NA,NA,5.52,88.4,1.73,5.22,4.04,82.2,14.3,81.5,,,,,,74,3.54,4.92,0.42,4.22,25.4,10.7,81.3,1220000,26149,1193851,330082,76573,253509,1400000,29850,1370150,1710000,92469,1617531,
1/2/2014,T,5,Gos,RR,RR67,E5,No,RR67E5,M,F,0,NA,NA,1.998,1.552,48.94,60.5719,37.0017,47.0672,29.0415,16.5951,7.2961,52.9327,75.8782,14.9883,4.6838,4.4496,24.5546,7.2812,51.8978,0.5422,NA,NA,NA,NA,NA,NA,23.7,70.2,7.23,16,9.85,60.3,NA,NA,,,,,,51.2,7.8,19.6,0.46,9.16,35.6,18.3,88.2,1090000,28528,1061472,370461,86834,283627,1350000,40851,1309149,3170000,36665,3133335,
4/29/2014,F,0,UBC,RR,RR9,C1,No,RR9C1,F,F,0,NA,NA,1.96,2.1,58.63,40.6691,56.3229,43.434,30,16.0377,10.5283,56.566,52.3978,41.6349,2.4251,3.5422,55.0645,2.0718,31.8293,0.5525,7.71,0.49,0.16,4.61,0.31,0.11,42.3,50.4,10.3,35.3,1.16,37.7,33.8,62.1,,,,,,30.4,5.35,27.8,1.48,1.2,15.1,10.6,68.6,744000,50604,693396,430000,109474,320526,744000,55109,688891,613000,65892,547108,
4/29/2014,F,0,UBC,RR,RR9,C2,No,RR9C2,M,F,0,NA,NA,1.824,2.13,54.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.09,0.97,0.11,5.17,0.37,0.09,18.5,78,4.98,9.19,4.88,71.5,21,75.7,,,,,,60.3,3.78,12.8,0.66,3.2,30.6,8.62,77.6,1010000,27742,982258,817000,110367,706633,2110000,54663,2055337,1480000,94583,1385417,
4/29/2014,T,5,UBC,RR,RR9,E1,No,RR9E1,M,F,0,NA,NA,2.173,2.12,54.99,34.5204,63.8203,33.0598,36.5182,19.6366,10.7855,66.9403,50.6024,31.6424,8.1801,9.5751,58.7414,1.983,25.6576,1.0724,8.89,0.8,0.2,5.27,0.49,0.074,16.2,81.3,2.19,8.27,5.85,76.9,12.5,80.6,,,,,,67,4.23,11.7,0.64,4.57,19.3,4.62,77.6,1170000,18709,1151291,1140000,95355,1044645,1400000,21392,1378608,1140000,99307,1040693,
4/29/2014,T,5,UBC,RR,RR9,E2,No,RR9E2,F,F,0,NA,NA,1.457,1.93,56.36,67.4175,30.4536,35.2174,26.5217,22.5629,15.6979,64.7825,54.3566,29.3313,7.6494,8.6626,24.7763,3.8106,59.7192,0.8485,6.34,0.6,0.12,4.44,0.41,0.056,46.9,50.6,8.09,35.7,0.43,44.3,41.9,52.7,,,,,,32.7,7.83,38,0.38,0.73,10.6,13.8,87.2,908000,39180,868820,411000,88273,322727,993000,44077,948923,905000,84760,820240,
4/29/2014,T,5,UBC,RR,RR9,E3,No,RR9E3,F,F,0,NA,NA,1.936,1.61,51.86,44.9826,53.2627,35.3515,33.2792,18.4884,12.8809,64.6485,57.9272,28.5518,7.138,6.383,47.9254,2.9428,34.6189,1.1881,7.64,0.71,0.14,5.79,0.57,0.093,25.9,70.1,6.48,19.9,3.43,62.2,25.7,71.6,,,,,,53.8,5.1,19.2,0.59,3.17,17.6,8.93,85.7,1010000,28658,981342,463000,90819,372181,2010000,42841,1967159,1760000,88632,1671368,
4/29/2014,T,5,UBC,RR,RR9,E4,No,RR9E4,M,F,0,NA,NA,2.53,1.82,53.27,32.0827,65.7287,35.2463,34.6508,17.8127,12.2902,64.7537,48.8372,40.2484,3.6469,7.2674,61.9767,2.345,23.3802,0.4169,8.13,0.52,0.13,4.7,0.26,0.064,31.1,62.2,7.8,19.6,13.2,49.3,20.5,75.5,,,,,,40.8,5.36,21.9,0.99,11.8,31.1,6.25,71.5,946000,22921,923079,766000,105975,660025,804000,36270,767730,721000,47036,673964,
4/29/2014,T,5,UBC,RR,RR9,E5,No,RR9E5,F,F,0,NA,NA,4.51,2.05,57.35,41.3122,56.3446,34.3805,30.9337,22.5131,12.1728,65.6196,47.0569,33.5573,8.1894,11.1964,48.7563,4.2538,34.2466,0.5407,8.16,1.14,0.23,5.3,0.42,0.088,29.6,67.1,6.77,12.7,7.42,66.1,19,77.6,,,,,,51.3,3.89,22.9,0.61,5.24,36.7,3.96,87.5,1030000,22188,1007812,563000,108149,454851,1750000,31336,1718664,1440000,105975,1334025,
